Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20032005","2003-2005","%","62","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20042006","2004-2006","%","60","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20052007","2005-2007","%","58","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20062008","2006-2008","%","57","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20072009","2007-2009","%","54","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20082010","2008-2010","%","53","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20092011","2009-2011","%","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20102012","2010-2012","%","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20112013","2011-2013","%","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20122014","2012-2014","%","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20132015","2013-2015","%","52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20142016","2014-2016","%","51","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20152017","2015-2017","%","51","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6121","Value","21012","Share of dietary energy supply derived from cereals, roots and tubers (kcal/cap/day) (3-year average)","20162018","2016-2018","%","51","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","51.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","53.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","56","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","58.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20042006","2004-2006","g/capita/day","61.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20052007","2005-2007","g/capita/day","64.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20062008","2006-2008","g/capita/day","68.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20072009","2007-2009","g/capita/day","71.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20082010","2008-2010","g/capita/day","75.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20092011","2009-2011","g/capita/day","79","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","81.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","82","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","83.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","85.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","88.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","89","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","89.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","10.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","11.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","13.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","15.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20042006","2004-2006","g/capita/day","18.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20052007","2005-2007","g/capita/day","20.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20062008","2006-2008","g/capita/day","23.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20072009","2007-2009","g/capita/day","26","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20082010","2008-2010","g/capita/day","29","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20092011","2009-2011","g/capita/day","31.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","33.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","34.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","36.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","38.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","39","F","FAO estimate",""
"FS","Suite of Food Security Indicators","28","Myanmar","6123","Value","21014","Average supply of protein of animal origin (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","39.7","F","FAO estimate",""
